Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 1	204091061	204091061	0.744936	0.162607	0.985882	0.258824
Amp	 1	204587394	204587394	0.744936	0.162607	0.985882	0.258824
Amp	 1	205031116	205031116	0.744936	0.162607	0.985882	0.258824
Amp	 1	205035698	205035698	0.744936	0.162607	0.985882	0.258824
Amp	 1	205041626	205041626	0.744936	0.162607	0.985882	0.258824
Amp	 1	205053372	205053372	0.744936	0.162607	0.985882	0.258824
Amp	 1	205065863	205065863	0.744936	0.162607	0.985882	0.258824
Amp	 1	205589788	205589788	0.744936	0.162607	0.985882	0.258824
Amp	 1	207085267	207085267	0.744936	0.162607	0.985882	0.258824
Amp	 1	207135854	207135854	0.744936	0.162607	0.985882	0.258824
Amp	 1	207641878	207641878	0.744936	0.162607	0.985882	0.258824
Amp	 1	207684988	207684988	0.744936	0.162607	0.985882	0.258824
Amp	 1	207782653	207782653	0.744936	0.162607	0.985882	0.258824
Amp	 1	207818628	207818628	0.744936	0.162607	0.985882	0.258824
Amp	 1	207851561	207851561	0.744936	0.162607	0.985882	0.258824
Amp	 1	207943687	207943687	0.744936	0.162607	0.985882	0.258824
Amp	 1	208061213	208061213	0.744936	0.162607	0.985882	0.258824
Amp	 1	209785273	209785273	0.744936	0.162607	0.985882	0.258824
Amp	 1	210573873	210573873	0.744936	0.162607	0.985882	0.258824
Amp	 1	213414090	213414090	0.744936	0.162607	0.985882	0.258824
Amp	 1	213414885	213414885	0.744936	0.162607	0.985882	0.258824
Amp	 1	215901544	215901544	0.744936	0.162607	0.985882	0.258824
Amp	 1	215956151	215956151	0.744936	0.162607	0.985882	0.258824
Amp	 1	220160556	220160556	0.744936	0.162607	0.985882	0.258824
Amp	 1	220320946	220320946	0.744936	0.162607	0.985882	0.258824
Amp	 1	220809193	220809193	0.744936	0.162607	0.985882	0.258824
Amp	 1	220825489	220825489	0.744936	0.162607	0.985882	0.258824
Amp	 1	222717329	222717329	0.744936	0.162607	0.985882	0.258824
Amp	 1	222721367	222721367	0.744936	0.162607	0.985882	0.258824
Amp	 1	223943200	223943200	0.744936	0.162607	0.985882	0.258824
Amp	 1	224302007	224302007	0.744936	0.162607	0.985882	0.258824
Amp	 1	224491492	224491492	0.744936	0.162607	0.985882	0.258824
Amp	 1	224495913	224495913	0.744936	0.162607	0.985882	0.258824
Amp	 1	224517816	224517816	0.744936	0.162607	0.985882	0.258824
Amp	 1	225702578	225702578	0.744936	0.162607	0.985882	0.258824
Amp	 1	226186976	226186976	0.744936	0.162607	0.985882	0.258824
Amp	 1	226552716	226552716	0.744936	0.162607	0.985882	0.258824
Amp	 1	227079474	227079474	0.744936	0.162607	0.985882	0.258824
Amp	 1	227192739	227192739	0.744936	0.162607	0.985882	0.258824
Amp	 1	227946986	227946986	0.744936	0.162607	0.985882	0.258824
Amp	 1	228480317	228480317	0.744936	0.162607	0.985882	0.258824
Amp	 1	228559796	228559796	0.744936	0.162607	0.985882	0.258824
Amp	 1	228612935	228612935	0.744936	0.162607	0.985882	0.258824
Amp	 1	228645856	228645856	0.744936	0.162607	0.985882	0.258824
Amp	 1	229622236	229622236	0.744936	0.162607	0.985882	0.258824
Amp	 1	230822754	230822754	0.744936	0.162607	0.985882	0.258824
Amp	 1	230841763	230841763	0.744936	0.162607	0.985882	0.258824
Amp	 1	231061358	231061358	0.744936	0.162607	0.985882	0.258824
Amp	 1	231155676	231155676	0.744936	0.162607	0.985882	0.258824
Amp	 1	231374748	231374748	0.744936	0.162607	0.985882	0.258824
Amp	 1	231488437	231488437	0.744936	0.162607	0.985882	0.258824
Amp	 1	231488524	231488524	0.744936	0.162607	0.985882	0.258824
Amp	 1	231488635	231488635	0.744936	0.162607	0.985882	0.258824
Amp	 1	232650835	232650835	0.744936	0.162607	0.985882	0.258824
Amp	 1	232941560	232941560	0.744936	0.162607	0.985882	0.258824
Amp	 1	232942730	232942730	0.744936	0.162607	0.985882	0.258824
Amp	 1	233514800	233514800	0.744936	0.162607	0.985882	0.258824
Amp	 1	235324212	235324212	0.744936	0.162607	0.985882	0.258824
Amp	 1	235324218	235324218	0.744936	0.162607	0.985882	0.258824
Amp	 1	235929435	235929435	0.744936	0.162607	0.985882	0.258824
Amp	 1	235940439	235940439	0.744936	0.162607	0.985882	0.258824
Amp	 1	236189204	236189204	0.744936	0.162607	0.985882	0.258824
Amp	 1	237837411	237837411	0.744936	0.162607	0.985882	0.258824
Amp	 1	238046056	238046056	0.744936	0.162607	0.985882	0.258824
Amp	 1	240370940	240370940	0.744936	0.162607	0.985882	0.258824
Amp	 1	240370952	240370952	0.744936	0.162607	0.985882	0.258824
Amp	 1	240370985	240370985	0.744936	0.162607	0.985882	0.258824
Amp	 1	240371042	240371042	0.744936	0.162607	0.985882	0.258824
Amp	 1	240371075	240371075	0.744936	0.162607	0.985882	0.258824
Amp	 1	240371171	240371171	0.744936	0.162607	0.985882	0.258824
Amp	 1	240371273	240371273	0.744936	0.162607	0.985882	0.258824
Amp	 1	240371414	240371414	0.744936	0.162607	0.985882	0.258824
Amp	 1	240371471	240371471	0.744936	0.162607	0.985882	0.258824
Amp	 1	240371504	240371504	0.744936	0.162607	0.985882	0.258824
Amp	 1	240371645	240371645	0.744936	0.162607	0.985882	0.258824
Amp	 1	240371906	240371906	0.744936	0.162607	0.985882	0.258824
Amp	 1	242048674	242048674	0.744936	0.162607	0.985882	0.258824
Amp	 1	242052784	242052784	0.744936	0.162607	0.985882	0.258824
Amp	 1	243328110	243328110	0.744936	0.162607	0.985882	0.258824
Amp	 1	244773624	244773624	0.744936	0.162607	0.985882	0.258824
Amp	 1	246754962	246754962	0.744936	0.162607	0.985882	0.258824
Amp	 1	246755190	246755190	0.744936	0.162607	0.985882	0.258824
Amp	 1	246887744	246887744	0.744936	0.162607	0.985882	0.258824
Amp	 1	247267248	247267248	0.744936	0.162607	0.985882	0.258824
Amp	 1	247267425	247267425	0.744936	0.162607	0.985882	0.258824
Amp	 1	247593033	247593033	0.744936	0.162607	0.985882	0.258824
Amp	 1	247769048	247769048	0.744936	0.162607	0.985882	0.258824
Amp	 1	247920924	247920924	0.744936	0.162607	0.985882	0.258824
Amp	 1	247978652	247978652	0.744936	0.162607	0.985882	0.258824
Amp	 1	248112542	248112542	0.744936	0.162607	0.985882	0.258824
Amp	 1	248224216	248224216	0.744936	0.162607	0.985882	0.258824
Amp	 1	248487011	248487011	0.744936	0.162607	0.985882	0.258824
Amp	 1	248569843	248569843	0.744936	0.162607	0.985882	0.258824
Amp	 1	248756141	248756141	0.744936	0.162607	0.985882	0.258824
Amp	 1	248756525	248756525	0.744936	0.162607	0.985882	0.258824
Amp	 1	249150002	249150002	0.744936	0.162607	0.985882	0.258824
Amp	 1	249150110	249150110	0.744936	0.162607	0.985882	0.258824
Amp	 10	286906	286906	0.744936	0.162607	0.985882	0.258824
Amp	 10	858873	858873	0.744936	0.162607	0.985882	0.258824
Amp	 10	909700	909700	0.744936	0.162607	0.985882	0.258824
Amp	 10	3181107	3181107	0.744936	0.162607	0.985882	0.258824
Amp	 10	5773149	5773149	0.744936	0.162607	0.985882	0.258824
Amp	 10	5782013	5782013	0.744936	0.162607	0.985882	0.258824
Amp	 10	5788335	5788335	0.744936	0.162607	0.985882	0.258824
Amp	 10	5798613	5798613	0.744936	0.162607	0.985882	0.258824
Amp	 10	6557018	6557018	0.744936	0.162607	0.985882	0.258824
Amp	 10	7659233	7659233	0.744936	0.162607	0.985882	0.258824
Amp	 10	7840983	7840983	0.744936	0.162607	0.985882	0.258824
Amp	 10	12046696	12046696	0.744936	0.162607	0.985882	0.258824
Amp	 10	13213219	13213219	0.744936	0.162607	0.985882	0.258824
Amp	 10	17195547	17195547	0.744936	0.162607	0.985882	0.258824
Amp	 10	17363013	17363013	0.744936	0.162607	0.985882	0.258824
Amp	 10	18807278	18807278	0.744936	0.162607	0.985882	0.258824
Amp	 10	18940101	18940101	0.744936	0.162607	0.985882	0.258824
Amp	 10	21186124	21186124	0.744936	0.162607	0.985882	0.258824
Amp	 10	24831846	24831846	0.744936	0.162607	0.985882	0.258824
Amp	 10	24909943	24909943	0.744936	0.162607	0.985882	0.258824
Amp	 10	25314128	25314128	0.744936	0.162607	0.985882	0.258824
Amp	 10	26385390	26385390	0.744936	0.162607	0.985882	0.258824
Amp	 10	26785258	26785258	0.744936	0.162607	0.985882	0.258824
Amp	 10	28224128	28224128	0.744936	0.162607	0.985882	0.258824
Amp	 10	28900805	28900805	0.744936	0.162607	0.985882	0.258824
Amp	 10	30602737	30602737	0.744936	0.162607	0.985882	0.258824
Amp	 10	31809948	31809948	0.744936	0.162607	0.985882	0.258824
Amp	 10	33559701	33559701	0.744936	0.162607	0.985882	0.258824
Amp	 10	43287175	43287175	0.744936	0.162607	0.985882	0.258824
Amp	 10	43287199	43287199	0.744936	0.162607	0.985882	0.258824
Amp	 10	43288462	43288462	0.744936	0.162607	0.985882	0.258824
Amp	 10	43293988	43293988	0.744936	0.162607	0.985882	0.258824
Amp	 10	44052407	44052407	0.744936	0.162607	0.985882	0.258824
Amp	 10	44873234	44873234	0.744936	0.162607	0.985882	0.258824
Amp	 10	46122120	46122120	0.744936	0.162607	0.985882	0.258824
Amp	 10	49450337	49450337	0.744936	0.162607	0.985882	0.258824
Amp	 10	49482603	49482603	0.744936	0.162607	0.985882	0.258824
Amp	 10	50678722	50678722	0.744936	0.162607	0.985882	0.258824
Amp	 10	50945888	50945888	0.744936	0.162607	0.985882	0.258824
Amp	 10	53458600	53458600	0.744936	0.162607	0.985882	0.258824
Amp	 10	53458609	53458609	0.744936	0.162607	0.985882	0.258824
Amp	 10	55582051	55582051	0.744936	0.162607	0.985882	0.258824
Amp	 10	55582111	55582111	0.744936	0.162607	0.985882	0.258824
Amp	 10	55755509	55755509	0.744936	0.162607	0.985882	0.258824
Amp	 10	61564210	61564210	0.744936	0.162607	0.985882	0.258824
Amp	 10	61815513	61815513	0.744936	0.162607	0.985882	0.258824
Amp	 10	61833395	61833395	0.744936	0.162607	0.985882	0.258824
Amp	 10	61834067	61834067	0.744936	0.162607	0.985882	0.258824
Amp	 10	61835516	61835516	0.744936	0.162607	0.985882	0.258824
Amp	 10	61840303	61840303	0.744936	0.162607	0.985882	0.258824
Amp	 10	63519851	63519851	0.744936	0.162607	0.985882	0.258824
Amp	 10	63520685	63520685	0.744936	0.162607	0.985882	0.258824
Amp	 10	63851348	63851348	0.744936	0.162607	0.985882	0.258824
Amp	 10	64136317	64136317	0.744936	0.162607	0.985882	0.258824
Amp	 10	64430036	64430036	0.744936	0.162607	0.985882	0.258824
Amp	 10	64968253	64968253	0.744936	0.162607	0.985882	0.258824
Amp	 10	68040373	68040373	0.744936	0.162607	0.985882	0.258824
Amp	 10	69648724	69648724	0.744936	0.162607	0.985882	0.258824
Amp	 10	69933891	69933891	0.744936	0.162607	0.985882	0.258824
Amp	 10	69934296	69934296	0.744936	0.162607	0.985882	0.258824
Amp	 10	69959174	69959174	0.744936	0.162607	0.985882	0.258824
Amp	 10	70333525	70333525	0.744936	0.162607	0.985882	0.258824
Amp	 10	70406499	70406499	0.744936	0.162607	0.985882	0.258824
Amp	 10	70673830	70673830	0.744936	0.162607	0.985882	0.258824
Amp	 10	71690190	71690190	0.744936	0.162607	0.985882	0.258824
Amp	 10	71690223	71690223	0.744936	0.162607	0.985882	0.258824
Amp	 10	71973239	71973239	0.744936	0.162607	0.985882	0.258824
Amp	 10	71977671	71977671	0.744936	0.162607	0.985882	0.258824
Amp	 10	72299463	72299463	0.744936	0.162607	0.985882	0.258824
Amp	 10	72520254	72520254	0.744936	0.162607	0.985882	0.258824
Amp	 10	74098038	74098038	0.744936	0.162607	0.985882	0.258824
Amp	 10	75155827	75155827	0.744936	0.162607	0.985882	0.258824
Amp	 10	75158100	75158100	0.744936	0.162607	0.985882	0.258824
Amp	 10	75258577	75258577	0.744936	0.162607	0.985882	0.258824
Amp	 10	75407290	75407290	0.744936	0.162607	0.985882	0.258824
Amp	 10	75413199	75413199	0.744936	0.162607	0.985882	0.258824
Amp	 10	75510899	75510899	0.744936	0.162607	0.985882	0.258824
Amp	 10	75520549	75520549	0.744936	0.162607	0.985882	0.258824
Amp	 10	76729445	76729445	0.744936	0.162607	0.985882	0.258824
Amp	 10	76789858	76789858	0.744936	0.162607	0.985882	0.258824
Amp	 10	76993955	76993955	0.744936	0.162607	0.985882	0.258824
Amp	 10	81371595	81371595	0.744936	0.162607	0.985882	0.258824
Amp	 10	85970881	85970881	0.744936	0.162607	0.985882	0.258824
Amp	 10	85974115	85974115	0.744936	0.162607	0.985882	0.258824
Amp	 10	85982013	85982013	0.744936	0.162607	0.985882	0.258824
Amp	 10	85997341	85997341	0.744936	0.162607	0.985882	0.258824
Amp	 10	86131512	86131512	0.744936	0.162607	0.985882	0.258824
Amp	 10	88439889	88439889	0.744936	0.162607	0.985882	0.258824
Amp	 10	88476294	88476294	0.744936	0.162607	0.985882	0.258824
Amp	 10	88635780	88635780	0.744936	0.162607	0.985882	0.258824
Amp	 10	89503250	89503250	0.744936	0.162607	0.985882	0.258824
Amp	 10	90332734	90332734	0.744936	0.162607	0.985882	0.258824
Amp	 10	90341983	90341983	0.744936	0.162607	0.985882	0.258824
Amp	 10	91162556	91162556	0.744936	0.162607	0.985882	0.258824
Amp	 10	91198493	91198493	0.744936	0.162607	0.985882	0.258824
Amp	 10	92509055	92509055	0.744936	0.162607	0.985882	0.258824
Amp	 10	94450039	94450039	0.744936	0.162607	0.985882	0.258824
Amp	 10	95241887	95241887	0.744936	0.162607	0.985882	0.258824
Amp	 10	95360203	95360203	0.744936	0.162607	0.985882	0.258824
Amp	 10	95395375	95395375	0.744936	0.162607	0.985882	0.258824
Amp	 10	95791924	95791924	0.744936	0.162607	0.985882	0.258824
Amp	 10	96081761	96081761	0.744936	0.162607	0.985882	0.258824
Amp	 10	96114835	96114835	0.744936	0.162607	0.985882	0.258824
Amp	 10	96698528	96698528	0.744936	0.162607	0.985882	0.258824
Amp	 10	96796892	96796892	0.744936	0.162607	0.985882	0.258824
Amp	 10	96997719	96997719	0.744936	0.162607	0.985882	0.258824
Amp	 10	97096459	97096459	0.744936	0.162607	0.985882	0.258824
Amp	 10	97192237	97192237	0.744936	0.162607	0.985882	0.258824
Amp	 10	98105783	98105783	0.744936	0.162607	0.985882	0.258824
Amp	 10	98742157	98742157	0.744936	0.162607	0.985882	0.258824
Amp	 10	98744107	98744107	0.744936	0.162607	0.985882	0.258824
Amp	 10	99141170	99141170	0.744936	0.162607	0.985882	0.258824
Amp	 10	99200958	99200958	0.744936	0.162607	0.985882	0.258824
Amp	 10	99338262	99338262	0.744936	0.162607	0.985882	0.258824
Amp	 10	99527302	99527302	0.744936	0.162607	0.985882	0.258824
Amp	 10	100195525	100195525	0.744936	0.162607	0.985882	0.258824
Amp	 10	101483816	101483816	0.744936	0.162607	0.985882	0.258824
Amp	 10	101556880	101556880	0.744936	0.162607	0.985882	0.258824
Amp	 10	101606761	101606761	0.744936	0.162607	0.985882	0.258824
Amp	 10	101715801	101715801	0.744936	0.162607	0.985882	0.258824
Amp	 10	101953847	101953847	0.744936	0.162607	0.985882	0.258824
Amp	 10	101969491	101969491	0.744936	0.162607	0.985882	0.258824
Amp	 10	102039970	102039970	0.744936	0.162607	0.985882	0.258824
Amp	 10	102684428	102684428	0.744936	0.162607	0.985882	0.258824
Amp	 10	102743575	102743575	0.744936	0.162607	0.985882	0.258824
Amp	 10	102748842	102748842	0.744936	0.162607	0.985882	0.258824
Amp	 10	102763802	102763802	0.744936	0.162607	0.985882	0.258824
Amp	 10	103360591	103360591	0.744936	0.162607	0.985882	0.258824
Amp	 10	103542269	103542269	0.744936	0.162607	0.985882	0.258824
Amp	 10	103899440	103899440	0.744936	0.162607	0.985882	0.258824
Amp	 10	103900757	103900757	0.744936	0.162607	0.985882	0.258824
Amp	 10	103901339	103901339	0.744936	0.162607	0.985882	0.258824
Amp	 10	103917930	103917930	0.744936	0.162607	0.985882	0.258824
Amp	 10	103920617	103920617	0.744936	0.162607	0.985882	0.258824
Amp	 10	104174722	104174722	0.744936	0.162607	0.985882	0.258824
Amp	 10	104445670	104445670	0.744936	0.162607	0.985882	0.258824
Amp	 10	104491967	104491967	0.744936	0.162607	0.985882	0.258824
Amp	 10	104597051	104597051	0.744936	0.162607	0.985882	0.258824
Amp	 10	104866352	104866352	0.744936	0.162607	0.985882	0.258824
Amp	 10	105215248	105215248	0.744936	0.162607	0.985882	0.258824
Amp	 10	105792470	105792470	0.744936	0.162607	0.985882	0.258824
Amp	 10	105792702	105792702	0.744936	0.162607	0.985882	0.258824
Amp	 10	105803297	105803297	0.744936	0.162607	0.985882	0.258824
Amp	 10	105815135	105815135	0.744936	0.162607	0.985882	0.258824
Amp	 10	105945820	105945820	0.744936	0.162607	0.985882	0.258824
Amp	 10	106865212	106865212	0.744936	0.162607	0.985882	0.258824
Amp	 10	112358044	112358044	0.744936	0.162607	0.985882	0.258824
Amp	 10	114045902	114045902	0.744936	0.162607	0.985882	0.258824
Amp	 10	116213185	116213185	0.744936	0.162607	0.985882	0.258824
Amp	 10	116603645	116603645	0.744936	0.162607	0.985882	0.258824
Amp	 10	117059641	117059641	0.744936	0.162607	0.985882	0.258824
Amp	 10	118687324	118687324	0.744936	0.162607	0.985882	0.258824
Amp	 10	119134518	119134518	0.744936	0.162607	0.985882	0.258824
Amp	 10	120095908	120095908	0.744936	0.162607	0.985882	0.258824
Amp	 10	120829108	120829108	0.744936	0.162607	0.985882	0.258824
Amp	 10	121432164	121432164	0.744936	0.162607	0.985882	0.258824
Amp	 10	121436286	121436286	0.744936	0.162607	0.985882	0.258824
Amp	 10	121586916	121586916	0.744936	0.162607	0.985882	0.258824
Amp	 10	121658431	121658431	0.744936	0.162607	0.985882	0.258824
Amp	 10	123845149	123845149	0.744936	0.162607	0.985882	0.258824
Amp	 10	123970338	123970338	0.744936	0.162607	0.985882	0.258824
Amp	 10	124058577	124058577	0.744936	0.162607	0.985882	0.258824
Amp	 10	124266217	124266217	0.744936	0.162607	0.985882	0.258824
Amp	 10	124610027	124610027	0.744936	0.162607	0.985882	0.258824
Amp	 10	126681321	126681321	0.744936	0.162607	0.985882	0.258824
Amp	 10	127409843	127409843	0.744936	0.162607	0.985882	0.258824
Amp	 10	127503689	127503689	0.744936	0.162607	0.985882	0.258824
Amp	 10	127668751	127668751	0.744936	0.162607	0.985882	0.258824
Amp	 10	129224142	129224142	0.744936	0.162607	0.985882	0.258824
Amp	 10	129845657	129845657	0.744936	0.162607	0.985882	0.258824
Amp	 10	129904273	129904273	0.744936	0.162607	0.985882	0.258824
Amp	 10	129906097	129906097	0.744936	0.162607	0.985882	0.258824
Amp	 10	134218261	134218261	0.744936	0.162607	0.985882	0.258824
Amp	 10	134218264	134218264	0.744936	0.162607	0.985882	0.258824
Amp	 10	134219236	134219236	0.744936	0.162607	0.985882	0.258824
Amp	 10	135053291	135053291	0.744936	0.162607	0.985882	0.258824
Amp	 10	135209689	135209689	0.744936	0.162607	0.985882	0.258824
Amp	 10	135209689	135209689	0.744936	0.162607	0.985882	0.258824
Amp	 11	291052	291052	0.744936	0.162607	0.985882	0.258824
Amp	 11	292595	292595	0.744936	0.162607	0.985882	0.258824
Amp	 11	399014	399014	0.744936	0.162607	0.985882	0.258824
Amp	 11	418423	418423	0.744936	0.162607	0.985882	0.258824
Amp	 11	497995	497995	0.744936	0.162607	0.985882	0.258824
Amp	 11	554176	554176	0.744936	0.162607	0.985882	0.258824
Amp	 11	562292	562292	0.744936	0.162607	0.985882	0.258824
Amp	 11	563400	563400	0.744936	0.162607	0.985882	0.258824
Amp	 11	801482	801482	0.744936	0.162607	0.985882	0.258824
Amp	 11	822004	822004	0.744936	0.162607	0.985882	0.258824
Amp	 11	831270	831270	0.744936	0.162607	0.985882	0.258824
Amp	 11	1020161	1020161	0.744936	0.162607	0.985882	0.258824
Amp	 11	1264328	1264328	0.744936	0.162607	0.985882	0.258824
Amp	 11	1268099	1268099	0.744936	0.162607	0.985882	0.258824
Amp	 11	1269770	1269770	0.744936	0.162607	0.985882	0.258824
Amp	 11	1270322	1270322	0.744936	0.162607	0.985882	0.258824
Amp	 11	1271954	1271954	0.744936	0.162607	0.985882	0.258824
Amp	 11	1481949	1481949	0.744936	0.162607	0.985882	0.258824
Amp	 11	3037027	3037027	0.744936	0.162607	0.985882	0.258824
Amp	 11	3060467	3060467	0.744936	0.162607	0.985882	0.258824
Amp	 11	3682623	3682623	0.744936	0.162607	0.985882	0.258824
Amp	 11	3691093	3691093	0.744936	0.162607	0.985882	0.258824
Amp	 11	3723951	3723951	0.744936	0.162607	0.985882	0.258824
Amp	 11	3733864	3733864	0.744936	0.162607	0.985882	0.258824
Amp	 11	4076813	4076813	0.744936	0.162607	0.985882	0.258824
Amp	 11	4567235	4567235	0.744936	0.162607	0.985882	0.258824
Amp	 11	4621600	4621600	0.744936	0.162607	0.985882	0.258824
Amp	 11	4843463	4843463	0.744936	0.162607	0.985882	0.258824
Amp	 11	5247820	5247820	0.744936	0.162607	0.985882	0.258824
Amp	 11	5248235	5248235	0.744936	0.162607	0.985882	0.258824
Amp	 11	5411050	5411050	0.744936	0.162607	0.985882	0.258824
Amp	 11	5411122	5411122	0.744936	0.162607	0.985882	0.258824
Amp	 11	5510814	5510814	0.744936	0.162607	0.985882	0.258824
Amp	 11	5529911	5529911	0.744936	0.162607	0.985882	0.258824
Amp	 11	5536521	5536521	0.744936	0.162607	0.985882	0.258824
Amp	 11	5536794	5536794	0.744936	0.162607	0.985882	0.258824
Amp	 11	5664650	5664650	0.744936	0.162607	0.985882	0.258824
Amp	 11	5664650	5664650	0.744936	0.162607	0.985882	0.258824
Amp	 11	5686085	5686085	0.744936	0.162607	0.985882	0.258824
Amp	 11	5809655	5809655	0.744936	0.162607	0.985882	0.258824
Amp	 11	5809988	5809988	0.744936	0.162607	0.985882	0.258824
Amp	 11	5906391	5906391	0.744936	0.162607	0.985882	0.258824
Amp	 11	6238663	6238663	0.744936	0.162607	0.985882	0.258824
Amp	 11	6245438	6245438	0.744936	0.162607	0.985882	0.258824
Amp	 11	6292703	6292703	0.744936	0.162607	0.985882	0.258824
Amp	 11	6292766	6292766	0.744936	0.162607	0.985882	0.258824
Amp	 11	6340583	6340583	0.744936	0.162607	0.985882	0.258824
Amp	 11	6432399	6432399	0.744936	0.162607	0.985882	0.258824
Amp	 11	6644748	6644748	0.744936	0.162607	0.985882	0.258824
Amp	 11	6661175	6661175	0.744936	0.162607	0.985882	0.258824
Amp	 11	6816239	6816239	0.744936	0.162607	0.985882	0.258824
Amp	 11	7021592	7021592	0.744936	0.162607	0.985882	0.258824
